"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param"
"35","5",0.18,3,-30.7042253521127,0.657752416641826,0.624375240292195,0.391864195895135,0,0.71,0,"mtg"
"36","5",0.2,2,-29.671875,0.713882352941177,0.666282199154171,0.404009565600297,0,0.64,0,"mtg"
"37","5",0.3,0,-28.8362068965517,0.760576716160964,0.708189158016148,0.37105652039002,0,0.58,0,"mtg"
"38","5",0.46,5,-29.3103448275862,0.763536903286465,0.713956170703576,0.420321471437733,0,0.58,0,"mtg"
"39","5",0.38,4,-30.4857142857143,0.674381859332963,0.632064590542099,0.407655561273284,0,0.7,0,"mtg"
"40","5",0.27,0,-29.4920634920635,0.720049579005855,0.677047289504037,0.366509596634263,0,0.63,0,"mtg"
"41","5",0.13,0,-30.0746268656716,0.693275692334032,0.648212226066897,0.30669091749637,0,0.67,0,"mtg"
"42","5",0.27,4,-30.5217391304348,0.655529512039207,0.615916955017301,0.406597771982225,0,0.69,0,"mtg"
"43","5",0.3,5,-29.6228070175439,0.76847227557946,0.720492118415994,0.421375006139941,0,0.57,0,"mtg"
"44","5",0.19,1,-29.8181818181818,0.799220523362885,0.741637831603229,0.367729904773238,0,0.55,0,"mtg"
"45","5",0.29,1,-30.1159420289855,0.66672348404142,0.630911188004614,0.303706534860629,0,0.69,0,"mtg"
"46","5",0.41,3,-29.8389830508475,0.750731893589036,0.704728950403691,0.326981687487712,0.0508474576271186,0.59,0,"mtg"
"47","5",0.37,2,-29.2540983606557,0.734760134990815,0.686658977316417,0.372564524157672,0,0.61,0,"mtg"
"48","5",0.12,4,-29.8,0.655599709438961,0.618223760092272,0.305619076643944,0,0.7,0,"mtg"
"49","5",0.27,1,-28.6475409836066,0.748815570446882,0.698577470203768,0.328489942066917,0.0163934426229508,0.61,0,"mtg"
"50","5",0.24,3,-30.1544117647059,0.68765797026946,0.648596693579393,0.398113215393149,0,0.68,0,"mtg"
"51","10",0.29,14,-10.7578125,0.769038821440568,0.688196847366398,0.29339830117777,0,0.64,0,"mtg"
"52","10",0.3,16,-12.5076923076923,0.732997180136692,0.663590926566705,0.30498253122388,0,0.65,0,"mtg"
"53","10",0.42,16,-11.2890625,0.744700793078587,0.667435601691657,0.238833523609447,0,0.64,0,"mtg"
"54","10",0.16,20,-12.8114754098361,0.782988604807048,0.697808535178777,0.426902832418725,0,0.61,0,"mtg"
"55","10",0.31,14,-13.1612903225806,0.762751047536483,0.672049211841599,0.33620530795913,0,0.62,0,"mtg"
"56","10",0.38,10,-12.4621212121212,0.722171467038515,0.648981161091888,0.423860417790829,0,0.66,0,"mtg"
"57","10",0.43,12,-13.5737704918033,0.78173649817413,0.70242214532872,0.469936229009707,0,0.61,0,"mtg"
"58","10",0.25,19,-12.6293103448276,0.805852858933565,0.716262975778547,0.45904717532196,0,0.58,0,"mtg"
"59","10",0.35,13,-12.0797101449275,0.683018596625767,0.625144175317186,0.354689528509646,0,0.69,0,"mtg"
"60","10",0.16,8,-12.6854838709677,0.767089398088101,0.677047289504037,0.293373973106776,0,0.62,0,"mtg"
"61","10",0.43,17,-12.921875,0.73863255234536,0.667051134179162,0.22255765247589,0,0.64,0,"mtg"
"62","10",0.37,17,-11.2868852459016,0.791115722420616,0.695501730103806,0.225325545338713,0,0.61,0,"mtg"
"63","10",0.13,17,-13.9285714285714,0.697755249818972,0.628604382929642,0.386299995266665,0,0.7,0,"mtg"
"64","10",0.27,15,-13.5078125,0.750669984686064,0.665897731641676,0.416102334325749,0,0.64,0,"mtg"
"65","10",0.18,13,-13.2463768115942,0.714622074864254,0.653979238754325,0.398439461341408,0,0.69,0,"mtg"
"66","10",0.3,14,-10.8275862068966,0.781013997787291,0.691657054978854,0.324230125203534,0,0.58,0,"mtg"
"67","10",0.18,14,-13.1159420289855,0.692539544753086,0.620146097654748,0.421541480522522,0,0.69,0,"mtg"
"68","10",0.43,17,-12.8629032258065,0.768175682190724,0.68242983467897,0.322707609711949,0,0.62,0,"mtg"
"69","10",0.26,15,-12.6269841269841,0.779633204633205,0.687043444828912,0.404046245795607,0,0.63,0,"mtg"
"70","10",0.21,16,-12.5441176470588,0.7218131947452,0.65359477124183,0.302217339701939,0,0.68,0,"mtg"
"71","10",0.41,15,-9.62280701754386,0.815183901405738,0.719338715878508,0.340229546275906,0,0.57,0,"mtg"
"72","10",0.12,16,-12.9609375,0.768031329585316,0.679354094579008,0.273502196717597,0,0.64,0,"mtg"
"73","10",0.39,11,-11.3070175438596,0.8103125,0.71280276816609,0.413749831456416,0,0.57,0,"mtg"
"74","10",0.23,12,-11.8706896551724,0.778582078784089,0.687427912341407,0.438300266664031,0,0.58,0,"mtg"
"75","10",0.11,11,-15.1875,0.752551266005584,0.666666666666667,0.438007182619806,0,0.64,0,"mtg"
"76","10",0.53,20,-11.2083333333333,0.784820143884892,0.698961937716263,0.286505564684911,0,0.6,0,"mtg"
"77","10",0.27,19,-12.3409090909091,0.739723063608827,0.664359861591695,0.30401077584688,0,0.66,0,"mtg"
"78","10",0.08,12,-13.6230769230769,0.75251504211793,0.674740484429066,0.358592423812013,0,0.65,0,"mtg"
"79","10",0.29,18,-13.4538461538462,0.7414801566201,0.661284121491734,0.28339267288775,0,0.65,0,"mtg"
"80","10",0.15,12,-11.7575757575758,0.736128354502913,0.668589004229143,0.486390372756766,0,0.66,0,"mtg"
"81","10",0.39,13,-12.1,0.752641139633826,0.681276432141484,0.37450176994255,0,0.65,0,"mtg"
"82","10",0.29,14,-12.2910447761194,0.725301958519802,0.65282583621684,0.403158813569972,0,0.67,0,"mtg"
"83","10",0.14,13,-13.2704918032787,0.79153589879774,0.700499807766244,0.16745630756321,0,0.61,0,"mtg"
"84","10",0.29,13,-15.4647887323944,0.678192383422177,0.616685890042291,0.309519236046441,0,0.71,0,"mtg"
"85","10",0.21,10,-13.9016393442623,0.782091917591125,0.698577470203768,0.356234074333373,0,0.61,0,"mtg"
"86","10",0.31,9,-13.047619047619,0.764394858113025,0.678200692041522,0.200701785021567,0,0.63,0,"mtg"
