"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param"
"1","50",0,12,22.7906976744186,0.890716319496478,0.795078815840062,0.461694357241975,0,0.86,0,"log"
"2","50",0,10,21.71875,0.852413173204165,0.779315647827759,0.403884255087413,0,0.96,0,"log"
"3","50",0,10,23.0909090909091,0.877996617924998,0.797001153402538,0.343011471611516,0,0.88,0,"log"
"4","50",0,12,20.3295454545455,0.859185388398705,0.785851595540177,0.577949992540691,0,0.88,0,"log"
"5","50",0,6,27.8488372093023,0.883414330218069,0.787773933102653,0.318126100686628,0,0.86,0,"log"
"6","50",0,6,25.6914893617021,0.848077303771157,0.773164167627835,0.473283338611551,0,0.94,0,"log"
"7","50",0,12,22.6818181818182,0.861357923293263,0.784698193002691,0.408666619941043,0,0.88,0,"log"
"8","50",0,9,24.5365853658537,0.903781387747016,0.815840061514802,0.580217220125676,0,0.82,0,"log"
"9","50",0,12,25.7093023255814,0.866580792192029,0.788542868127643,0.443039143882817,0,0.86,0,"log"
"10","50",0,9,24.3586956521739,0.86207621355622,0.794309880815071,0.469863931708677,0,0.92,0,"log"
"11","50",0,10,23.8974358974359,0.927550767706786,0.820069204152249,0.500463065739066,0,0.78,0,"log"
"12","50",0,8,22.563829787234,0.835663727803303,0.756632064590542,0.383595938902729,0.191489361702128,0.94,0,"log"
"13","50",0,9,23.5978260869565,0.856227855001363,0.775086505190311,0.492005047131823,0,0.92,0,"log"
"14","50",0,9,24.5238095238095,0.898068004265767,0.797385620915033,0.465006545257713,0,0.84,0,"log"
"15","50",0,14,22.5,0.869645881063851,0.790080738177624,0.402556538109697,0,0.92,0,"log"
"16","50",0,9,20.0416666666667,0.832949422895923,0.773548635140331,0.613435988638008,0,0.96,0,"log"
"17","50",0,8,28.5357142857143,0.884868339413794,0.794309880815071,0.491624476096144,0,0.84,0,"log"
"18","50",0,15,20.304347826087,0.861539414972732,0.787389465590158,0.549002524725601,0,0.92,0,"log"
"19","50",0,10,20.1489361702128,0.850606862794066,0.772395232602845,0.523191992311721,0,0.94,0,"log"
"20","50",0,10,21.593023255814,0.893933376359033,0.801999231064975,0.496490382738074,0,0.86,0,"log"
"21","50",0,6,24.3510638297872,0.852820588816439,0.785082660515186,0.41983033880086,0,0.94,0,"log"
"22","50",0,8,22.4285714285714,0.89993787276342,0.809304113802384,0.527520799883058,0,0.84,0,"log"
"23","50",0,11,25.7173913043478,0.857862477977121,0.787004998077662,0.475348538213962,0,0.92,0,"log"
"24","50",0,10,21.5108695652174,0.862080553619436,0.788927335640138,0.243387016366066,0,0.92,0,"log"
"25","50",0,8,24.5888888888889,0.869549562971792,0.783929257977701,0.423760101006134,0,0.9,0,"log"
"26","50",0,7,23.5,0.872303358291942,0.790849673202614,0.609252984733864,0,0.86,0,"log"
"27","50",0,6,25.9883720930233,0.878334449986352,0.79123414071511,0.572557224393053,0,0.86,0,"log"
"28","50",0,12,22.1818181818182,0.873196131911728,0.787773933102653,0.453069325043975,0,0.88,0,"log"
"29","50",0,9,23.0212765957447,0.841809030274479,0.773548635140331,0.305279553136963,0,0.94,0,"log"
"30","50",0,11,20.5869565217391,0.84285501932415,0.777008842752787,0.405993481400412,0,0.92,0,"log"
"31","50",0,9,24.125,0.928860577161874,0.823144944252211,0.500272744042831,0,0.8,0,"log"
"32","50",0,10,25.8023255813953,0.869291163067169,0.785851595540177,0.424995215125011,0,0.86,0,"log"
"33","50",0,8,25.1477272727273,0.882887568103021,0.813148788927336,0.472097620480344,0,0.88,0,"log"
"34","50",0,8,26.8170731707317,0.913905792201938,0.811610918877355,0.359493250197306,0,0.82,0,"log"
"35","50",0,10,20.4772727272727,0.877006809483573,0.807766243752403,0.335737463949128,0,0.88,0,"log"
"36","50",0,15,16.2604166666667,0.824400634040024,0.768550557477893,0.470542319304031,0,0.96,0,"log"
"37","50",0,9,22.4047619047619,0.901700173740382,0.81199538638985,0.423864974503128,0,0.84,0,"log"
