"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param"
"1","1",3.41,34,-42.815,0.0081207078049025,0.0426758938869665,0.128843552379863,6.81,1,1,"rt"
"2","1",2.99,28,-43.72,0.00602796580858738,0.0338331410995771,0.0964199909350864,8.02,1,4,"rt"
"3","1",3.5,35,-40.67,0.0110482216564918,0.0522875816993464,0.0499912248903722,7.61,1,2,"rt"
"4","1",3.07,35,-40.355,0.00984095427435388,0.0434448289119569,0.0835446962270587,9.29,1,4,"rt"
"5","1",2.81,35,-42.9,0.00615578199402926,0.0342176086120723,0.126739258534273,8.36,1,3,"rt"
"6","1",3.37,39,-41.3,0.00690594059405941,0.0369088811995386,0.16866415683705,9.7,1,2,"rt"
"7","1",3.81,46,-41.2,0.0098532546725497,0.0442137639369473,0.119451979343221,8.84,1,3,"rt"
"8","1",2.61,23,-44.19,0.00655108359133127,0.0357554786620531,-0.0187834480854782,5.96,1,0,"rt"
"9","1",2.26,24,-45.1,0.00486296416369486,0.023836985774702,0.104523055381417,6.07,1,2,"rt"
"10","1",2.94,38,-44.615,0.00597048412025727,0.0315263360246059,0.147933242735306,8.43,1,2,"rt"
"11","1",2.55,27,-44.155,0.00494691721078602,0.0288350634371396,0.14331745919662,7.67,1,2,"rt"
"12","1",2.68,32,-42.735,0.00464176087444786,0.0296039984621299,0.0967348706746417,7.1,1,1,"rt"
"13","1",3.34,38,-42.34,0.00682205798749289,0.0372933487120338,0.0945944251465616,8.75,1,5,"rt"
"14","1",2.99,40,-43.31,0.00535003830281464,0.0303729334871203,0.229637961845409,10.35,1,3,"rt"
"15","1",1.95,9,-45.625,0.0026082871835443,0.0142252979623222,-0.00659505641736645,3.16,1,1,"rt"
"16","1",3.39,39,-42.63,0.00673901194192557,0.0392156862745098,0.111909010095615,8.86,1,0,"rt"
"17","1",3.11,43,-42.38,0.00697905045246064,0.039600153787005,0.161113942167402,9.79,1,3,"rt"
"18","1",3.34,36,-41.25,0.00953889124417068,0.0469050365244137,0.110190315324682,8.86,1,5,"rt"
"19","1",2.7,27,-43.445,0.00550751364417973,0.0322952710495963,0.0784534312674831,6.01,1,1,"rt"
"20","1",2.78,37,-41.67,0.00912998111895061,0.0438292964244521,0.129659872809794,8.99,1,2,"rt"
"21","1",3.1,26,-41.595,0.00627986689684506,0.0346020761245675,0.0855043101224415,6.73,1,2,"rt"
"22","1",2.85,37,-43.3,0.00537407536116765,0.0307574009996155,0.130042414098109,9.02,1,4,"rt"
"23","1",3.25,23,-40.735,0.00861343497846641,0.0449826989619377,0.0851903551807414,6.17,1,5,"rt"
"24","1",2.73,21,-43.9,0.00653950953678474,0.0346020761245675,0.0057995425320122,5.71,1,1,"rt"
"25","1",2.16,24,-44.945,0.00410564526223557,0.0222991157247213,0.00950623417905982,6.07,1,1,"rt"
"26","1",2.7,31,-42.9,0.00502694341882048,0.027681660899654,0.105025308299806,7.64,1,0,"rt"
"27","1",0,20,-46.3,0.000992826826180843,0.00499807766243752,-0.00631267694356903,4.76,1,0,"rt"
"28","1",2.89,24,-43.605,0.00641980827497144,0.0311418685121107,0.0160220794307701,5.52,1,4,"rt"
"29","1",3.02,37,-42.72,0.00819468587037497,0.039600153787005,0.112937264664956,8.92,1,3,"rt"
"30","1",4.36,53,-40.305,0.0110713041747525,0.0499807766243752,0.211914238510179,12.56,1,5,"rt"
