"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param","depleted","lowK"
"99","1",12.59,47,-7.775,0.140515425597819,0.293348712033833,0.501447385871331,14.51,1,19,"sanction",FALSE,FALSE
"100","1",12.89,38,-10.535,0.149402686057728,0.301038062283737,0.454942764560244,15.3,1,23,"sanction",FALSE,FALSE
"101","2",12.03,40,-8.365,0.14018470576521,0.29680891964629,0.436816040683076,15.42,1,28,"sanction",FALSE,FALSE
"102","2",12.35,41,-8.28,0.139306071871128,0.312187620146098,0.520423303546993,17.15,1,20,"sanction",FALSE,FALSE
"103","2",7.68,26,-25.16,0.0485779350974034,0.153787004998078,0.53278016038233,16.87,1,7,"sanction",TRUE,TRUE
"104","2",13.7,60,-3.83,0.16385951006861,0.329873125720877,0.503852815388092,13.73,1,18,"sanction",FALSE,FALSE
"105","2",11.55,41,-8.295,0.117789180033875,0.262591311034218,0.452533127951835,11.75,1,19,"sanction",FALSE,FALSE
"106","2",11.77,40,-10.12,0.120157713159192,0.269127258746636,0.47210827438742,14.38,1,26,"sanction",FALSE,FALSE
"107","2",11.71,42,-9.55,0.135529277886352,0.294886582083814,0.53453974772629,15.78,1,18,"sanction",FALSE,FALSE
"108","2",10.68,41,-12.665,0.104168733260589,0.259515570934256,0.401807962118714,13.87,1,23,"sanction",FALSE,FALSE
"109","2",11.8,40,-8.105,0.1191237726867,0.26797385620915,0.386211541667258,10.42,1,20,"sanction",FALSE,FALSE
"110","2",12.55,49,-7.655,0.142385096885209,0.288350634371396,0.421401969985865,12.73,1,24,"sanction",FALSE,FALSE
"111","2",12.57,33,-5.62,0.147547879447716,0.29680891964629,0.464822940280893,14.76,1,21,"sanction",FALSE,FALSE
"112","2",12.95,51,-9.94,0.148126159554731,0.318723567858516,0.490061155855262,15.17,1,19,"sanction",FALSE,FALSE
"113","2",13.23,39,-3.575,0.159426768993865,0.315647827758554,0.523654409421581,17.68,1,31,"sanction",FALSE,FALSE
"114","2",12.86,44,-7.02,0.146613367762439,0.312572087658593,0.6230372175448,16.69,1,21,"sanction",FALSE,FALSE
"115","2",12.85,49,-7.565,0.150638702097343,0.31680123029604,0.526736393325671,15.79,1,28,"sanction",FALSE,FALSE
"116","2",12.7,43,-7.02,0.139880730525531,0.288350634371396,0.426298847266496,13.38,1,19,"sanction",FALSE,FALSE
"117","2",11.28,47,-13.415,0.103863228252195,0.241061130334487,0.417873109464975,12.05,1,10,"sanction",FALSE,FALSE
"118","2",11.11,40,-10.045,0.118000793532708,0.278738946559016,0.471686134141948,15.38,1,20,"sanction",FALSE,FALSE
"119","2",12.11,39,-7.735,0.125006221691305,0.27758554402153,0.426593733157389,13.11,1,24,"sanction",FALSE,FALSE
"120","2",12.84,44,-3.875,0.143315587840191,0.296039984621299,0.539506750022942,16.85,1,21,"sanction",FALSE,FALSE
"121","2",12.26,40,-4.125,0.128863681394888,0.280276816608997,0.436408803674716,13.67,1,18,"sanction",FALSE,FALSE
"122","2",12.74,39,-2.835,0.147761194029851,0.306036139946175,0.467733617861604,13.97,1,20,"sanction",FALSE,FALSE
"123","2",12.66,40,-5.425,0.142801954040177,0.294502114571319,0.472242521574564,14.18,1,20,"sanction",FALSE,FALSE
"124","2",12.35,40,-4.03,0.135343757756267,0.28719723183391,0.47766414030598,13.54,1,20,"sanction",FALSE,FALSE
"125","2",12.62,36,-2.535,0.150941293039386,0.309496347558631,0.532543270734475,15.55,1,17,"sanction",FALSE,FALSE
"126","2",12.11,37,-0.95,0.13652670905807,0.292964244521338,0.57420650673982,15.58,1,19,"sanction",FALSE,FALSE
"127","2",13.29,38,-3.58,0.166073590827094,0.326028450595925,0.456525574197706,11.76,1,32,"sanction",FALSE,FALSE
"128","2",12.12,35,-5.2,0.128125776783495,0.281814686658977,0.378876176360453,12.33,1,24,"sanction",FALSE,FALSE
"129","2",12.87,42,-8.735,0.144875090468941,0.301806997308727,0.596098468956468,16.32,1,27,"sanction",FALSE,FALSE
"130","2",12.98,41,-8.41,0.149556290238385,0.304882737408689,0.496465109448264,13.43,1,20,"sanction",FALSE,FALSE
"131","2",11.72,58,-10.92,0.124495992831898,0.265282583621684,0.507356972181126,15.44,1,18,"sanction",FALSE,FALSE
"132","2",12.78,39,-7.225,0.138974790331758,0.285274894271434,0.555591131505852,13.45,1,19,"sanction",FALSE,FALSE
"133","2",11.67,37,-7.93,0.122426788582726,0.269127258746636,0.409730907480051,12.33,1,18,"sanction",FALSE,FALSE
"134","2",12.71,43,-10.135,0.13435112610378,0.296424452133795,0.551244428584664,15.28,1,20,"sanction",FALSE,FALSE
"135","2",12.7,47,-7.93,0.149119968134631,0.309880815071126,0.472184041381759,16.95,1,21,"sanction",FALSE,FALSE
