"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param","depleted","lowK"
"789","18",0.69,4,-176.16,0.00246630627039685,0.013840830449827,0.351961133462477,2.3,1,0,"cost",TRUE,TRUE
"790","18",0.85,3,-174.75,0.00134448760083657,0.00768935024990388,0.505480081275778,2.14,1,0,"cost",TRUE,TRUE
"791","18",1.11,3,-176.16,0.000784636078314153,0.00499807766243752,0.468602828225405,2.47,1,0,"cost",TRUE,TRUE
"792","18",1.3,7,-175.765,0.00201393693782742,0.0107650903498654,0.459191338337772,2.81,1,0,"cost",TRUE,TRUE
"793","18",0.71,0,-175.87,0.00137179297048791,0.00845828527489427,0.476620216851124,2.47,1,0,"cost",TRUE,TRUE
"794","18",0.93,1,-176.05,0.00162874487932481,0.00730488273740869,0.500963834791295,1.9,1,0,"cost",TRUE,TRUE
"795","18",0.53,7,-176.525,0.00157139321950012,0.00845828527489427,0.477991786835385,2.8,1,0,"cost",TRUE,TRUE
"796","18",0.58,3,-175.235,0.00139254985825832,0.0103806228373702,0.490442594164794,2.16,1,0,"cost",TRUE,TRUE
"797","18",0.79,5,-176.39,0.00180728857199445,0.0107650903498654,0.418745437650772,2.85,1,0,"cost",TRUE,TRUE
"798","18",0.59,8,-176.65,0.00113021014456754,0.00730488273740869,0.497131512319545,3.08,1,0,"cost",TRUE,TRUE
"799","18",0.51,2,-177.12,0.00175316439957228,0.00999615532487505,0.48869608065985,2.39,1,0,"cost",TRUE,TRUE
"800","18",0.91,5,-177.23,0.00114348215173511,0.0069204152249135,0.437163716884505,2.92,1,0,"cost",TRUE,TRUE
"801","20",0.94,6,-194.84,0.00218362160428335,0.0115340253748558,0.585471130598182,2.81,1,0,"cost",TRUE,TRUE
"802","20",0.88,7,-196.065,0.00133666674917696,0.00730488273740869,0.549835324855408,3.17,1,0,"cost",TRUE,TRUE
"803","20",0.6,7,-196.415,0.00115795502652091,0.00730488273740869,0.568353434397093,2.96,1,0,"cost",TRUE,TRUE
"804","20",0.43,3,-195.67,0.00115050597520845,0.00768935024990388,0.544042194056246,2.83,1,0,"cost",TRUE,TRUE
"805","20",0.45,2,-195.31,0.00210422081940834,0.0111495578623606,0.519791821443848,2.35,1,0,"cost",TRUE,TRUE
"806","20",0.88,5,-195.655,0.0025539160045403,0.0111495578623606,0.570902804831994,2.99,1,0,"cost",TRUE,TRUE
"807","20",1.01,3,-196.135,0.00176375605514843,0.0111495578623606,0.520485939968587,2.59,1,0,"cost",TRUE,TRUE
"808","20",0.56,7,-196.505,0.00255108359133127,0.0146097654748174,0.635670810180675,2.3,1,0,"cost",TRUE,TRUE
"809","20",0.38,5,-196.08,0.00123737873688379,0.0065359477124183,0.491199889151689,2.12,1,0,"cost",TRUE,TRUE
"810","20",0.58,6,-196.135,0.00167069795277161,0.00999615532487505,0.453647706764371,2.74,1,0,"cost",TRUE,TRUE
"811","20",0.48,5,-196.015,0.00114084472111307,0.00730488273740869,0.508008800816573,2.76,1,0,"cost",TRUE,TRUE
"812","20",1.22,3,-195.425,0.00186155029908908,0.0103806228373702,0.585764938497279,2.65,1,0,"cost",TRUE,TRUE
"813","20",0.73,5,-196.29,0.000883722088073486,0.00730488273740869,0.484192519243486,2.94,1,0,"cost",TRUE,TRUE
"814","20",0.67,4,-196.435,0.00220373396721636,0.0115340253748558,0.481770469856168,2.11,1,0,"cost",TRUE,TRUE
"815","20",0.67,3,-196.25,0.00171496744047323,0.00922722029988466,0.387661487397164,2.51,1,0,"cost",TRUE,TRUE
"816","20",0.3,6,-195.425,0.00160507652108996,0.00845828527489427,0.439009161962525,2.59,1,0,"cost",TRUE,TRUE
"817","20",0.43,3,-196.385,0.00200198955483711,0.011918492887351,0.441703778606047,1.85,1,0,"cost",TRUE,TRUE
"818","20",0.7,2,-195.83,0.00224070109047453,0.0103806228373702,0.488630217892643,2.44,1,0,"cost",TRUE,TRUE
"819","20",0.65,2,-196.405,0.001717357757977,0.00999615532487505,0.51935972719985,1.88,1,0,"cost",TRUE,TRUE
"820","20",0.82,5,-196.335,0.00139286066462873,0.00768935024990388,0.50529741533788,2.41,1,0,"cost",TRUE,TRUE
"821","20",0.83,6,-196.715,0.00164179104477612,0.00845828527489427,0.507107485509358,2.21,1,0,"cost",TRUE,TRUE
"822","20",0.61,7,-196.945,0.00128878754832953,0.00807381776239908,0.491658902752595,2.77,1,0,"cost",TRUE,TRUE
"823","20",0.48,3,-196.075,0.00287242472266244,0.0149942329873126,0.46135028901926,2.29,1,0,"cost",TRUE,TRUE
"824","20",0.55,3,-196.275,0.00173241597782508,0.00999615532487505,0.450218632501522,2.81,1,0,"cost",TRUE,TRUE
"825","20",0.64,9,-196.375,0.00127611071189633,0.0065359477124183,0.491398017912244,2.7,1,0,"cost",TRUE,TRUE
"826","20",0.42,4,-196.56,0.00185804533630621,0.00961168781237985,0.498702957659267,2.14,1,0,"cost",TRUE,TRUE
"827","20",0.26,2,-195.045,0.00352906213625895,0.0142252979623222,0.52260041767798,1.96,1,0,"cost",TRUE,TRUE
"828","20",0.69,4,-196.565,0.00100588629759332,0.00730488273740869,0.503716811454844,2.5,1,0,"cost",TRUE,TRUE
"829","20",0.41,0,-195.67,0.0016025641025641,0.0103806228373702,0.515081689123711,1.67,1,0,"cost",TRUE,TRUE
"830","20",0.55,4,-196.81,0.00193361263293587,0.00961168781237985,0.449345042947223,2.54,1,0,"cost",TRUE,TRUE
"831","20",0.68,3,-196.775,0.00302696752889378,0.0142252979623222,0.495948239016992,2.87,1,0,"cost",TRUE,TRUE
"832","20",0.78,8,-194.93,0.00140619217959788,0.00884275278738946,0.502855157921377,3.19,1,0,"cost",TRUE,TRUE
"833","20",0.72,7,-195.9,0.00189066284415007,0.00999615532487505,0.536616949929203,2.66,1,0,"cost",TRUE,TRUE
"834","20",0.41,4,-196.68,0.00166252062757075,0.0107650903498654,0.452083511330668,2.48,1,0,"cost",TRUE,TRUE
"835","20",0.79,4,-195.75,0.00240139355480901,0.011918492887351,0.555076118844794,2.5,1,0,"cost",TRUE,TRUE
"836","20",0.66,6,-197.07,0.000818006048287145,0.0065359477124183,0.475819160044623,2.59,1,0,"cost",TRUE,TRUE
"837","20",0.9,5,-196.735,0.00232044473122549,0.0103806228373702,0.58593029049999,2.44,1,0,"cost",TRUE,TRUE
"838","20",0.53,6,-196.335,0.00103623061749357,0.0069204152249135,0.567294198581755,2.63,1,0,"cost",TRUE,TRUE
"839","20",0.57,5,-196.48,0.00113141862489121,0.0065359477124183,0.513851389940039,2.22,1,0,"cost",TRUE,TRUE
"840","20",0.8,3,-196.54,0.00149763596306656,0.00768935024990388,0.513061412149896,2.7,1,0,"cost",TRUE,TRUE
"841","20",0.77,3,-196.66,0.0016538174583437,0.00884275278738946,0.368276205631178,2.07,1,0,"cost",TRUE,TRUE
"842","20",0.73,3,-196.63,0.00393210890448459,0.0146097654748174,0.505759507615181,2.9,1,0,"cost",TRUE,TRUE
"843","20",0.47,5,-196.335,0.00102572975110606,0.0065359477124183,0.525164543188822,2.53,1,0,"cost",TRUE,TRUE
"844","20",0.41,8,-195.905,0.00224760958648951,0.0111495578623606,0.559037954306429,2.58,1,0,"cost",TRUE,TRUE
"845","20",0.85,2,-197.02,0.0017627926608238,0.00961168781237985,0.462943852020802,2.69,1,0,"cost",TRUE,TRUE
"846","20",0.8,4,-195.805,0.00164665098427634,0.00884275278738946,0.528016552243942,2.41,1,0,"cost",TRUE,TRUE
"847","20",0.9,4,-195.915,0.000944404403906852,0.00538254517493272,0.537200096098782,2.45,1,0,"cost",TRUE,TRUE
"848","20",0.51,2,-196.55,0.00143892031358539,0.0069204152249135,0.548875776128357,2.31,1,0,"cost",TRUE,TRUE
"849","20",0.8,2,-196.22,0.00209724256037328,0.0103806228373702,0.518973775990954,2.78,1,0,"cost",TRUE,TRUE
"850","20",0.76,5,-195.925,0.00168133715755118,0.00961168781237985,0.489390664434535,2.3,1,0,"cost",TRUE,TRUE
"851","1",3.41,34,-42.815,0.0081207078049025,0.0426758938869665,0.128843552379863,6.81,1,1,"rt",TRUE,TRUE
"852","1",2.99,28,-43.72,0.00602796580858738,0.0338331410995771,0.0964199909350864,8.02,1,4,"rt",TRUE,TRUE
"853","1",3.5,35,-40.67,0.0110482216564918,0.0522875816993464,0.0499912248903722,7.61,1,2,"rt",TRUE,TRUE
"854","1",3.07,35,-40.355,0.00984095427435388,0.0434448289119569,0.0835446962270587,9.29,1,4,"rt",TRUE,TRUE
"855","1",2.81,35,-42.9,0.00615578199402926,0.0342176086120723,0.126739258534273,8.36,1,3,"rt",TRUE,TRUE
"856","1",3.37,39,-41.3,0.00690594059405941,0.0369088811995386,0.16866415683705,9.7,1,2,"rt",TRUE,TRUE
"857","1",3.81,46,-41.2,0.0098532546725497,0.0442137639369473,0.119451979343221,8.84,1,3,"rt",TRUE,TRUE
"858","1",2.61,23,-44.19,0.00655108359133127,0.0357554786620531,-0.0187834480854782,5.96,1,0,"rt",TRUE,TRUE
"859","1",2.26,24,-45.1,0.00486296416369486,0.023836985774702,0.104523055381417,6.07,1,2,"rt",TRUE,TRUE
"860","1",2.94,38,-44.615,0.00597048412025727,0.0315263360246059,0.147933242735306,8.43,1,2,"rt",TRUE,TRUE
"861","1",2.55,27,-44.155,0.00494691721078602,0.0288350634371396,0.14331745919662,7.67,1,2,"rt",TRUE,TRUE
"862","1",2.68,32,-42.735,0.00464176087444786,0.0296039984621299,0.0967348706746417,7.1,1,1,"rt",TRUE,TRUE
"863","1",3.34,38,-42.34,0.00682205798749289,0.0372933487120338,0.0945944251465616,8.75,1,5,"rt",TRUE,TRUE
"864","1",2.99,40,-43.31,0.00535003830281464,0.0303729334871203,0.229637961845409,10.35,1,3,"rt",TRUE,TRUE
"865","1",1.95,9,-45.625,0.0026082871835443,0.0142252979623222,-0.00659505641736645,3.16,1,1,"rt",TRUE,TRUE
"866","1",3.39,39,-42.63,0.00673901194192557,0.0392156862745098,0.111909010095615,8.86,1,0,"rt",TRUE,TRUE
"867","1",3.11,43,-42.38,0.00697905045246064,0.039600153787005,0.161113942167402,9.79,1,3,"rt",TRUE,TRUE
"868","1",3.34,36,-41.25,0.00953889124417068,0.0469050365244137,0.110190315324682,8.86,1,5,"rt",TRUE,TRUE
"869","1",2.7,27,-43.445,0.00550751364417973,0.0322952710495963,0.0784534312674831,6.01,1,1,"rt",TRUE,TRUE
"870","1",2.78,37,-41.67,0.00912998111895061,0.0438292964244521,0.129659872809794,8.99,1,2,"rt",TRUE,TRUE
"871","1",3.1,26,-41.595,0.00627986689684506,0.0346020761245675,0.0855043101224415,6.73,1,2,"rt",TRUE,TRUE
"872","1",2.85,37,-43.3,0.00537407536116765,0.0307574009996155,0.130042414098109,9.02,1,4,"rt",TRUE,TRUE
"873","1",3.25,23,-40.735,0.00861343497846641,0.0449826989619377,0.0851903551807414,6.17,1,5,"rt",TRUE,TRUE
"874","1",2.73,21,-43.9,0.00653950953678474,0.0346020761245675,0.0057995425320122,5.71,1,1,"rt",TRUE,TRUE
"875","1",2.16,24,-44.945,0.00410564526223557,0.0222991157247213,0.00950623417905982,6.07,1,1,"rt",TRUE,TRUE
"876","1",2.7,31,-42.9,0.00502694341882048,0.027681660899654,0.105025308299806,7.64,1,0,"rt",TRUE,TRUE
"877","1",0,20,-46.3,0.000992826826180843,0.00499807766243752,-0.00631267694356903,4.76,1,0,"rt",TRUE,TRUE
"878","1",2.89,24,-43.605,0.00641980827497144,0.0311418685121107,0.0160220794307701,5.52,1,4,"rt",TRUE,TRUE
"879","1",3.02,37,-42.72,0.00819468587037497,0.039600153787005,0.112937264664956,8.92,1,3,"rt",TRUE,TRUE
"880","1",4.36,53,-40.305,0.0110713041747525,0.0499807766243752,0.211914238510179,12.56,1,5,"rt",TRUE,TRUE
"881","1",3.03,38,-43.07,0.00645088840087842,0.0346020761245675,0.114226698583249,9.21,1,2,"rt",TRUE,TRUE
"882","1",3.45,39,-42.095,0.00623751879884618,0.0346020761245675,0.176505991416038,9.08,1,4,"rt",TRUE,TRUE
"883","1",3.34,29,-41.185,0.00484761099786208,0.027681660899654,0.0488932573874663,6.13,1,3,"rt",TRUE,TRUE
"884","1",3.05,32,-42.27,0.00895267341935164,0.0499807766243752,0.0596909923989856,6.39,1,1,"rt",TRUE,TRUE
"885","1",2.55,33,-43.895,0.00430112873551788,0.0280661284121492,0.136382309687907,7.97,1,2,"rt",TRUE,TRUE
"886","1",2.95,35,-42.93,0.00494987625309367,0.0269127258746636,0.0695190196480492,8.59,1,2,"rt",TRUE,TRUE
"887","1",2.33,30,-43.645,0.00525113588400328,0.0284505959246444,0.0900301261178353,7.76,1,1,"rt",TRUE,TRUE
"888","1",0,24,-46.62,0.00115533691115086,0.00615148019992311,0.175801463253905,6.52,1,0,"rt",TRUE,TRUE
"889","1",2.23,25,-44.645,0.00376423972263497,0.0211457131872357,0.128328368139731,6.95,1,1,"rt",TRUE,TRUE
"890","1",2.93,27,-42.69,0.00698095427040968,0.0365244136870434,-0.0280856194661105,5.95,1,2,"rt",TRUE,TRUE
"891","1",2.7,24,-43.355,0.00575808608648274,0.0307574009996155,0.0253740731453344,5.73,1,1,"rt",TRUE,TRUE
"892","1",3.68,45,-39.675,0.0101206069892739,0.0522875816993464,0.16598706885073,11.21,1,4,"rt",TRUE,TRUE
"893","1",2.9,37,-43.655,0.00492452363276417,0.0288350634371396,0.095959712742694,8.5,1,2,"rt",TRUE,TRUE
"894","1",3.7,46,-39.95,0.00878254854488858,0.0430603613994617,0.162939990457048,10.46,1,8,"rt",TRUE,TRUE
"895","1",3.34,39,-41.945,0.00744871986824375,0.039600153787005,0.154595527769208,9.76,1,2,"rt",TRUE,TRUE
"896","1",3.86,39,-39.445,0.00946692770935045,0.0426758938869665,0.133420214959208,9.4,1,1,"rt",TRUE,TRUE
"897","1",3.39,42,-41.79,0.00864409735196672,0.0453671664744329,0.175550337442629,9.18,1,6,"rt",TRUE,TRUE
"898","1",3.62,42,-39.345,0.00946558864129363,0.0472895040369089,0.133177014223165,9.71,1,5,"rt",TRUE,TRUE
"899","1",2.61,32,-43.635,0.00503722084367246,0.0311418685121107,0.106295172186928,7.4,1,1,"rt",TRUE,TRUE
"900","1",3,34,-42.29,0.00898069709090006,0.0480584390618993,0.0469061815359519,5.89,1,5,"rt",TRUE,TRUE
"901","2",3.28,32,-40.815,0.00997730163877179,0.0480584390618993,0.196381757293893,8.56,1,3,"rt",TRUE,TRUE
"902","2",4.2,51,-36.98,0.0125854143371847,0.0615148019992311,0.187379576023074,10.74,1,6,"rt",TRUE,TRUE
"903","2",4.19,48,-37.24,0.0118077973677676,0.0545943867743176,0.304714452297916,12.7,1,6,"rt",TRUE,TRUE
"904","2",3.97,48,-38.61,0.0138647750384444,0.0607458669742407,0.190619404804915,11.34,1,4,"rt",TRUE,TRUE
"905","2",4.99,50,-38.005,0.0166890848403328,0.0711264898116109,0.152546452802089,10.99,1,8,"rt",TRUE,TRUE
"906","2",4.3,53,-40.29,0.0115473155276121,0.053440984236832,0.212333401747493,11.29,1,2,"rt",TRUE,TRUE
"907","2",4.92,52,-38.455,0.0161849138784399,0.0718954248366013,0.186777378610937,10.68,1,8,"rt",TRUE,TRUE
"908","2",14.11,33,-39.04,0.108170439812506,0.228373702422145,0.249922872803196,13.95,1,19,"rt",FALSE,FALSE
"909","2",4.07,43,-39.41,0.0143152596431775,0.063437139561707,0.271901333517952,11.67,1,3,"rt",TRUE,TRUE
"910","2",4.16,40,-39.33,0.0113482008347534,0.055363321799308,0.160782777939879,10.08,1,9,"rt",TRUE,TRUE
"911","2",9.91,31,-18.035,0.0834157314480645,0.21760861207228,0.308963117478346,13.33,1,9,"rt",TRUE,TRUE
"912","2",3.67,47,-41.57,0.0111982917018424,0.0538254517493272,0.179022570349128,9.44,1,7,"rt",TRUE,TRUE
"913","2",4.8,54,-38.665,0.0157653755723302,0.0699730872741253,0.240554524138662,12.72,1,5,"rt",TRUE,TRUE
"914","2",3.17,44,-41.25,0.00713199172090472,0.039600153787005,0.302017718872575,11.65,1,4,"rt",TRUE,TRUE
"915","2",3.83,40,-41.215,0.0105304888624594,0.051518646674356,0.173078704115674,10.09,1,3,"rt",TRUE,TRUE
"916","2",4.04,49,-40.555,0.0118634764601682,0.0549788542868128,0.222688612982185,12.12,1,8,"rt",TRUE,TRUE
"917","2",2.68,41,-43.185,0.00575152427735677,0.0311418685121107,0.215486970407185,9.8,1,1,"rt",TRUE,TRUE
"918","2",3.98,48,-41.635,0.0116043401962481,0.053440984236832,0.266996536264084,11.09,1,5,"rt",TRUE,TRUE
"919","2",4.36,44,-38.265,0.0140347384661325,0.0657439446366782,0.198213710779083,9.28,1,1,"rt",TRUE,TRUE
"920","2",3.42,37,-43,0.00711357012300548,0.037677816224529,0.111048318414943,7.84,1,4,"rt",TRUE,TRUE
"921","2",3.94,46,-38.77,0.0100494397654717,0.0519031141868512,0.17810526688402,10.71,1,2,"rt",TRUE,TRUE
"922","2",3.89,46,-38.38,0.0104768517370496,0.0511341791618608,0.308413460446328,12.53,1,2,"rt",TRUE,TRUE
"923","2",3.61,48,-40.77,0.0083341613672496,0.0434448289119569,0.214808317789573,11.28,1,1,"rt",TRUE,TRUE
"924","2",11.31,42,-10.09,0.117056195858733,0.270280661284121,0.288568497306628,10.73,1,11,"rt",FALSE,FALSE
"925","2",4.14,44,-38.31,0.00999281804898586,0.0530565167243368,0.203421283180986,10.13,1,4,"rt",TRUE,TRUE
"926","2",3.72,40,-40.475,0.00929386431700616,0.0492118415993849,0.13501931916313,9.18,1,0,"rt",TRUE,TRUE
"927","2",13.08,28,-2.265,0.152078530527255,0.31757016532103,0.220589086384598,11.38,1,14,"rt",FALSE,FALSE
"928","2",5.05,54,-37.065,0.0189994058817705,0.0757400999615532,0.253883645557099,12.92,1,5,"rt",TRUE,TRUE
"929","2",4.43,54,-38.7,0.0123952643416792,0.0561322568242984,0.201774803338363,12.72,1,5,"rt",TRUE,TRUE
"930","2",3.66,46,-39.565,0.0109491769496239,0.0522875816993464,0.164368715044561,9.99,1,6,"rt",TRUE,TRUE
"931","2",3.9,40,-40.875,0.00895844175154264,0.0442137639369473,0.200427050832131,9.87,1,4,"rt",TRUE,TRUE
"932","2",3.75,37,-40.25,0.0104874299598354,0.051518646674356,0.167731753390102,10.28,1,3,"rt",TRUE,TRUE
"933","2",3.84,45,-40.69,0.0117692288612744,0.0542099192618224,0.302388458531406,11.14,1,2,"rt",TRUE,TRUE
"934","2",4.12,44,-36.885,0.0116701693658054,0.0595924644367551,0.315534639918215,11.27,1,2,"rt",TRUE,TRUE
"935","2",5.13,55,-36.175,0.0193859061235634,0.0826605151864667,0.250568381462031,13.17,1,5,"rt",TRUE,TRUE
"936","2",4.49,55,-39.3,0.0136954042932924,0.0592079969242599,0.192373795889652,12.54,1,3,"rt",TRUE,TRUE
"937","2",3.88,34,-40.49,0.0115219388641951,0.0572856593617839,0.133155173260283,7.88,1,2,"rt",TRUE,TRUE
"938","2",4.59,42,-37.09,0.015095319338328,0.0668973471741638,0.274062795166154,11.62,1,5,"rt",TRUE,TRUE
"939","2",3.85,35,-40.05,0.00854838310611871,0.0445982314494425,0.160571406300848,8.39,1,2,"rt",TRUE,TRUE
"940","2",4.04,44,-38.58,0.0120057370360296,0.0545943867743176,0.259189761986762,10.5,1,5,"rt",TRUE,TRUE
"941","2",4.07,55,-39.88,0.0133478174008591,0.0626682045367166,0.25582862816791,13.54,1,5,"rt",TRUE,TRUE
"942","2",4.36,50,-35.905,0.0141290594685787,0.0599769319492503,0.254030663410024,12.01,1,4,"rt",TRUE,TRUE
"943","2",3.09,43,-42.585,0.00624052112080754,0.0326797385620915,0.262037333518721,11.18,1,8,"rt",TRUE,TRUE
"944","2",4.23,51,-37.8,0.0120088954781319,0.0584390618992695,0.246807333459584,10.9,1,9,"rt",TRUE,TRUE
"945","2",3.93,49,-41.465,0.0112660014361057,0.053440984236832,0.268820363391832,11.94,1,7,"rt",TRUE,TRUE
"946","2",3.6,37,-40.45,0.00979904496617589,0.0472895040369089,0.107510252635307,8.03,1,2,"rt",TRUE,TRUE
"947","2",4.13,46,-37.505,0.0134647003138857,0.0592079969242599,0.150483496051572,9.52,1,4,"rt",TRUE,TRUE
"948","2",4.15,47,-38.885,0.0113059701492537,0.0588235294117647,0.183033070205788,10.84,1,8,"rt",TRUE,TRUE
"949","2",4.65,58,-37.915,0.0159108397249733,0.0684352172241446,0.196546893812459,12.56,1,5,"rt",TRUE,TRUE
"950","2",0,30,-46.465,0.00202117897973861,0.0111495578623606,0.259818186618438,7.58,1,0,"rt",TRUE,TRUE
"951","3",5.13,61,-39.2,0.0231310553311693,0.0888119953863899,0.333264432215565,12.87,1,7,"rt",TRUE,TRUE
"952","3",5.47,60,-34.62,0.0221664471558858,0.0899653979238754,0.370889057175823,13.76,1,3,"rt",TRUE,TRUE
"953","3",0,24,-45.735,0.00189991307587235,0.00922722029988466,0.209496627991138,6.92,1,0,"rt",TRUE,TRUE
"954","3",11.71,52,-13.195,0.128397177920207,0.285659361783929,0.316350278291619,11.09,1,11,"rt",FALSE,FALSE
"955","3",4.93,52,-36.29,0.0185405071119357,0.0768935024990388,0.267366986418513,11.9,1,6,"rt",TRUE,TRUE
"956","3",5.29,44,-33.45,0.0217045595726177,0.0853517877739331,0.240281993941527,10.53,1,7,"rt",TRUE,TRUE
"957","3",10.54,47,-15.21,0.10567815521944,0.252210688196847,0.31243042759834,10.47,1,13,"rt",FALSE,FALSE
"958","3",9.15,39,-18.755,0.0791710024280264,0.207612456747405,0.277133077478135,12.42,1,9,"rt",TRUE,TRUE
"959","3",10.51,41,-16.025,0.0973229363266117,0.228758169934641,0.299535807820948,15.22,1,13,"rt",TRUE,FALSE
"960","3",5.27,55,-35.82,0.0201670526782634,0.07920030757401,0.316444670540845,11.66,1,4,"rt",TRUE,TRUE
"961","3",9.26,36,-21.685,0.0872906233811086,0.230296039984621,0.264200583939853,12.39,1,9,"rt",TRUE,TRUE
"962","3",10.36,32,-10.025,0.0948389503793061,0.229142637447136,0.301194180597912,12.22,1,13,"rt",TRUE,FALSE
"963","3",10.89,41,-15.345,0.101524412878319,0.244905805459439,0.347092045369093,11.45,1,5,"rt",FALSE,FALSE
"964","3",10.76,44,-18.105,0.113372237397566,0.264898116109189,0.345954276880242,13.2,1,11,"rt",FALSE,FALSE
"965","3",5.32,52,-36.035,0.0217671718800387,0.091118800461361,0.296204286224838,13.12,1,10,"rt",TRUE,TRUE
"966","3",10.62,40,-14.205,0.117818950509823,0.264898116109189,0.295074428094838,11.5,1,16,"rt",FALSE,FALSE
"967","3",4.58,49,-36,0.0184677678196677,0.0757400999615532,0.167205584898471,9.41,1,6,"rt",TRUE,TRUE
"968","3",11.89,41,-6.815,0.117409456988982,0.265667051134179,0.295802481635713,10.26,1,15,"rt",FALSE,FALSE
"969","3",9.77,34,-18.915,0.0830732263178755,0.20876585928489,0.322414852997801,12.94,1,13,"rt",TRUE,TRUE
"970","3",4.56,53,-38.075,0.0170810945895289,0.0749711649365629,0.258034361047543,12.42,1,3,"rt",TRUE,TRUE
"971","3",9.28,26,-17.595,0.0776720677865319,0.202998846597463,0.236748620164396,9.86,1,9,"rt",TRUE,TRUE
"972","3",11.87,49,-9.835,0.127824841314925,0.294502114571319,0.257288334044088,9.41,1,9,"rt",FALSE,FALSE
"973","3",10.35,36,-20.56,0.0862396408839779,0.212995001922338,0.376341178503054,13.7,1,9,"rt",TRUE,FALSE
"974","3",5.35,47,-35.87,0.0210466156445681,0.0834294502114571,0.263834460756277,9.96,1,6,"rt",TRUE,TRUE
"975","3",9.16,26,-15.9,0.076690926252515,0.202614379084967,0.330610813892899,11.32,1,4,"rt",TRUE,TRUE
"976","3",10.55,41,-13.325,0.104532725335184,0.249519415609381,0.255615900487158,9.12,1,10,"rt",FALSE,FALSE
"977","3",5.15,47,-34.54,0.0194201381098397,0.0830449826989619,0.290456264269349,11.26,1,7,"rt",TRUE,TRUE
"978","3",13.15,41,-4.225,0.160118172072499,0.328719723183391,0.271333700604575,7.17,1,11,"rt",FALSE,FALSE
"979","3",8.45,29,-21.455,0.0594352175841506,0.174548250672818,0.31596030712218,15.62,1,5,"rt",TRUE,TRUE
"980","3",12.23,46,-9.755,0.130011142751021,0.282199154171473,0.427889100307273,13.92,1,14,"rt",FALSE,FALSE
"981","3",5.07,61,-37.185,0.0208911234396671,0.0822760476739716,0.322073167436015,14.41,1,4,"rt",TRUE,TRUE
"982","3",8.34,26,-25.425,0.0546718204118041,0.163398692810458,0.253391328729951,11.78,1,3,"rt",TRUE,TRUE
"983","3",8.44,31,-25.75,0.0534181121369733,0.156093810073049,0.352504817605847,14.3,1,5,"rt",TRUE,TRUE
"984","3",4.29,52,-38.64,0.0152446581726241,0.0722798923490965,0.307817298755282,13.3,1,2,"rt",TRUE,TRUE
"985","3",9.41,43,-20.345,0.0807764091078761,0.212226066897347,0.344064428291033,11.35,1,11,"rt",TRUE,TRUE
"986","3",9.7,32,-15.915,0.0780187924830068,0.205690119184929,0.340930258779597,13.56,1,12,"rt",TRUE,TRUE
"987","3",5.09,64,-36.005,0.0220905038228775,0.0895809304113802,0.363606862441302,15.28,1,11,"rt",TRUE,TRUE
"988","3",4.61,48,-35.07,0.0161792934958742,0.0761245674740484,0.208371026594324,10.51,1,3,"rt",TRUE,TRUE
"989","3",10.58,41,-15.085,0.0978239317933974,0.232218377547097,0.306703592545171,10.05,1,8,"rt",TRUE,FALSE
"990","3",14.14,54,1.335,0.183713111692193,0.34563629373318,0.360332161413905,11.4,1,19,"rt",FALSE,FALSE
"991","3",10.02,39,-16.19,0.0862530022036794,0.218762014609765,0.424868091935712,14.15,1,11,"rt",TRUE,TRUE
"992","3",8.83,30,-22.24,0.0604368391075011,0.171088043060361,0.258523001777817,12.21,1,9,"rt",TRUE,TRUE
"993","3",9.71,32,-16.5,0.091922419558594,0.23760092272203,0.25804463180358,9.9,1,10,"rt",TRUE,TRUE
"994","3",8.88,33,-19.23,0.0693457667258733,0.189926951172626,0.260387711561874,10.7,1,5,"rt",TRUE,TRUE
"995","3",12.5,40,-3.74,0.141686968627256,0.298731257208766,0.384195904965185,12.68,1,13,"rt",FALSE,FALSE
"996","3",4.64,51,-36.03,0.0192155602787801,0.0788158400615148,0.280915113205823,11.54,1,8,"rt",TRUE,TRUE
"997","3",13.29,32,-0.11,0.149312303782329,0.300653594771242,0.289242750823814,10.16,1,21,"rt",FALSE,FALSE
"998","3",0,32,-46.73,0.00212871903398481,0.011918492887351,0.315637580556004,7.76,1,0,"rt",TRUE,TRUE
"999","3",9.13,34,-20.065,0.0711077283956779,0.194925028835063,0.304851378922784,12.21,1,6,"rt",TRUE,TRUE
"1000","3",4.33,59,-40.635,0.0123659117997616,0.0592079969242599,0.259782718735263,12.64,1,5,"rt",TRUE,TRUE
"1001","4",11.47,35,-8.16,0.113895868056419,0.260284505959246,0.349558659011192,13.01,1,11,"rt",FALSE,FALSE
"1002","4",10.44,42,-15.855,0.106496193925061,0.25759323337178,0.286550965703239,11.16,1,13,"rt",FALSE,FALSE
"1003","4",11.27,40,-8.395,0.118939110945088,0.265667051134179,0.330197947450082,11.64,1,18,"rt",FALSE,FALSE
"1004","4",11.46,48,-15.48,0.113627859405792,0.264129181084198,0.393445111180211,14.78,1,13,"rt",FALSE,FALSE
"1005","4",12.06,41,-7.325,0.147043510598736,0.307958477508651,0.419639648676005,12.02,1,11,"rt",FALSE,FALSE
"1006","4",9.96,39,-15.835,0.0838509316770186,0.211457131872357,0.359280533047536,14.41,1,5,"rt",TRUE,TRUE
