"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param"
"1","0",8.32,41,-25.095,0.0568201499369077,0.164936562860438,0.477222481486991,17.85,1,0,"cheat"
"2","0",11.26,37,-6.52,0.130124909980382,0.293348712033833,0.504451294081659,16.12,1,0,"cheat"
"3","0",7.97,25,-26.205,0.0537110341415141,0.159938485198001,0.515911142303116,15.98,1,0,"cheat"
"4","0",8.3,36,-23.61,0.0575542249496882,0.169550173010381,0.427908135535402,14.89,1,0,"cheat"
"5","0",7.76,32,-27.045,0.0445206330277509,0.143406382160707,0.581764885311158,17.57,1,0,"cheat"
"6","0",13.55,45,3.58,0.181091216132317,0.350249903883122,0.617837162980095,16.79,1,0,"cheat"
"7","0",11.51,45,-3.95,0.138014198431741,0.299884659746251,0.513647271744428,16.11,1,0,"cheat"
"8","0",8.11,35,-19.055,0.0584356018346349,0.173010380622837,0.479526296689234,15.01,1,0,"cheat"
"9","0",12.82,43,0.835,0.159784382572573,0.335640138408304,0.428472000217968,11.4,1,0,"cheat"
"10","0",11.7,39,-5.235,0.134274474653919,0.283352556708958,0.50253318515241,15.88,1,0,"cheat"
"11","0",11.28,43,-10.385,0.116324065858227,0.266051518646674,0.458177400858145,14.66,1,0,"cheat"
"12","0",14.19,62,-1.805,0.190665342601787,0.366782006920415,0.559227611408038,15.2,1,0,"cheat"
"13","0",13.17,46,-5.405,0.167285923063585,0.331410995770857,0.492648589319938,12.62,1,0,"cheat"
"14","0",11.84,51,-10.815,0.133557313232997,0.280276816608997,0.506895791940389,15.76,1,0,"cheat"
"15","0",10.31,40,-16.47,0.0925562808707091,0.236063052672049,0.505327007320415,17.14,1,0,"cheat"
"16","0",10.74,30,-12.63,0.111284258434748,0.261822376009227,0.394151669315498,12.44,1,0,"cheat"
"17","0",11.67,47,-8.965,0.12653636159657,0.277970011534025,0.414681362027756,11.6,1,0,"cheat"
"18","0",12.11,37,3.7,0.140690013869626,0.299115724721261,0.49070101333081,18.31,1,0,"cheat"
"19","0",11.95,55,-12.25,0.131613080242448,0.289504036908881,0.440228183812774,15.15,1,0,"cheat"
"20","0",12.09,35,-2.34,0.136499812757458,0.288735101883891,0.451313752108845,12.94,1,0,"cheat"
"21","0",0,27,-46.735,0.00305840813586294,0.013840830449827,0.503571957717603,7.69,1,0,"cheat"
"22","0",8.02,30,-22.615,0.0564674820036366,0.173394848135333,0.57653376689604,17.39,1,0,"cheat"
"23","0",9.95,39,-19.135,0.0856693934557063,0.221453287197232,0.511384229308554,16.24,1,0,"cheat"
"24","0",7.94,31,-23.52,0.0550918609245358,0.169934640522876,0.483316889805642,17.16,1,0,"cheat"
"25","0",12.51,46,-7.975,0.161466478020205,0.332948865820838,0.496073936572284,13.21,1,0,"cheat"
"26","0",10.56,42,-12.075,0.112934866280947,0.264129181084198,0.485231760382709,17.07,1,0,"cheat"
"27","0",12.83,42,-4.725,0.162796996183676,0.34717416378316,0.483192488345581,15.82,1,0,"cheat"
"28","0",13.16,37,-0.17,0.173690233344943,0.346789696270665,0.520954881145883,13.48,1,0,"cheat"
"29","0",0,25,-46.295,0.00138321204266773,0.0069204152249135,0.421730263775428,6.36,1,0,"cheat"
"30","0",11.35,43,-10.6,0.11886946214254,0.260668973471742,0.505084115258961,15.74,1,0,"cheat"
"31","0",13.27,34,3.855,0.162212461847689,0.329873125720877,0.59003041062486,15.12,1,0,"cheat"
"32","0",8.57,26,-16.48,0.0710335550407294,0.200307574009996,0.507376873909923,17.32,1,0,"cheat"
"33","0",10.07,40,-18.93,0.0910766414328831,0.225682429834679,0.445840010514188,14.34,1,0,"cheat"
"34","0",12.41,46,-7.29,0.149757917098958,0.313341022683583,0.493810965379103,15.55,1,0,"cheat"
"35","0",12.28,35,-2.46,0.14190313050818,0.311034217608612,0.493334190836954,15.52,1,0,"cheat"
"36","0",12.14,34,-1.775,0.151525330944561,0.311803152633602,0.467036663596568,14.64,1,0,"cheat"
"37","0",12.65,52,-9.06,0.152823092824587,0.31603229527105,0.545006161280024,16.28,1,0,"cheat"
"38","0",8.41,25,-22.95,0.0546936564223798,0.162245290272972,0.509588390557434,18,1,0,"cheat"
"39","0",12.39,44,-5.935,0.144170414669105,0.301038062283737,0.449728563472173,14.43,1,0,"cheat"
"40","0",10.5,44,-16.83,0.105566147522718,0.251441753171857,0.48052473087289,14.88,1,0,"cheat"
"41","0",11.31,42,-8.77,0.131626034444196,0.298346789696271,0.548265896070107,16.07,1,0,"cheat"
"42","0",12.52,49,-0.995,0.151863994237886,0.319876970396002,0.505920487277678,15.83,1,0,"cheat"
"43","0",7.9,23,-22.3,0.0474825678056527,0.14878892733564,0.556629537637829,17.91,1,0,"cheat"
"44","0",7.85,39,-25.97,0.0513172881691675,0.161476355247982,0.494936070126747,17.05,1,0,"cheat"
"45","0",8.07,30,-25.455,0.0667877220038804,0.181468665897732,0.515206769146128,17.51,1,0,"cheat"
"46","0",14.18,51,4.53,0.177411356310439,0.344482891195694,0.543542088516479,15.55,1,0,"cheat"
"47","0",12.4,46,-5.615,0.152280981045719,0.317185697808535,0.575018902848895,17.2,1,0,"cheat"
"48","0",10.16,44,-16.575,0.105415018779693,0.260284505959246,0.513933358648952,16.62,1,0,"cheat"
"49","0",10.2,41,-16.315,0.0961586399441619,0.232218377547097,0.476412470017824,16.69,1,0,"cheat"
"50","0",7.95,31,-26.205,0.0510196551130353,0.151480199923106,0.556771442522391,18.4,1,0,"cheat"
"51","1",8.46,32,-26.92,0.0531980700235061,0.159938485198001,0.540682571363908,18.8,1,5,"cheat"
"52","1",8.25,24,-21.155,0.0592901050961729,0.166089965397924,0.583020423710831,19.24,1,3,"cheat"
"53","1",12.66,33,1.96,0.157368304067571,0.327950788158401,0.404851676357352,13.56,1,18,"cheat"
"54","1",12.29,50,-9.49,0.143559928443649,0.302191464821223,0.602674104263864,17.93,1,10,"cheat"
"55","1",13.24,41,-7.205,0.15819678227026,0.319876970396002,0.533653456536689,16.03,1,12,"cheat"
"56","1",8.04,28,-25.76,0.055094889069865,0.167243367935409,0.485798837905683,16.52,1,8,"cheat"
"57","1",13.32,41,-1.465,0.173319715502178,0.34717416378316,0.560683891074497,14.68,1,9,"cheat"
"58","1",11.81,37,-4.44,0.125853295271193,0.283737024221453,0.438704427148208,13.98,1,9,"cheat"
"59","1",12.56,44,-5.745,0.141530976965846,0.294502114571319,0.620457634839808,18.46,1,12,"cheat"
"60","1",11.58,39,-10.005,0.128188236463979,0.283352556708958,0.488448139293379,13.62,1,17,"cheat"
"61","1",11.27,47,-11.885,0.115588534053465,0.270665128796617,0.469541969401439,16.87,1,8,"cheat"
"62","1",11.49,45,-12.72,0.11752671907159,0.268358323721646,0.571562712862798,15.46,1,9,"cheat"
"63","1",7.9,22,-24.775,0.0506190194337575,0.157247212610534,0.471490868616362,16.95,1,6,"cheat"
"64","1",11.7,45,-7.53,0.125784369652025,0.284890426758939,0.487132351871823,16.26,1,18,"cheat"
"65","1",11.23,43,-15.91,0.122616813197669,0.272587466359093,0.474860810348512,14.95,1,7,"cheat"
"66","1",12.42,40,-5.18,0.140773464300698,0.304882737408689,0.471613285726946,15.12,1,14,"cheat"
"67","1",13.13,41,-1.235,0.15821400159109,0.31757016532103,0.554695168437331,16,1,10,"cheat"
"68","1",12.15,38,-10.17,0.125336361616511,0.276432141484045,0.525493337306734,14.81,1,9,"cheat"
"69","1",7.84,29,-29.48,0.04444141080692,0.140715109573241,0.502843214510942,17.42,1,2,"cheat"
"70","1",12.01,42,-10.23,0.148132480652947,0.314878892733564,0.518053849353168,14.58,1,15,"cheat"
"71","1",14.79,58,3.85,0.206599375031,0.377547097270281,0.527075402881253,15.69,1,15,"cheat"
"72","1",11.07,42,-10.87,0.114970633769936,0.271434063821607,0.433861362640333,12.93,1,10,"cheat"
"73","1",12.89,47,-6.92,0.151118473495416,0.306805074971165,0.56879666567764,16.13,1,13,"cheat"
"74","1",11.21,40,-12.32,0.12765666898401,0.27758554402153,0.445051567532193,15.59,1,4,"cheat"
"75","1",12.13,45,-8.46,0.150104706820901,0.311803152633602,0.476645840615119,14.41,1,9,"cheat"
"76","1",8.3,30,-23.425,0.0543445730247406,0.15840061514802,0.483236467249259,17.97,1,4,"cheat"
"77","1",10.04,33,-13.785,0.0899870090936345,0.228373702422145,0.43974910863798,14.21,1,8,"cheat"
"78","1",11.81,41,-7.185,0.126289168517148,0.280661284121492,0.473358571708703,15.75,1,8,"cheat"
"79","1",14.21,51,-0.6,0.176698739464459,0.339869281045752,0.533406624606398,15.67,1,25,"cheat"
"80","1",9.08,30,-16.99,0.0780491429703755,0.203383314109958,0.535370924604162,17.7,1,8,"cheat"
"81","1",11.69,41,-10.205,0.126526963948754,0.279892349096501,0.479533151150865,16.61,1,5,"cheat"
"82","1",12.25,42,-6.29,0.144617283950617,0.302191464821223,0.498417526971458,17.3,1,17,"cheat"
"83","1",11.07,45,-9.825,0.122721192905974,0.271434063821607,0.422083906304251,13.98,1,7,"cheat"
"84","1",10.96,35,-11.25,0.10073328361919,0.243752402921953,0.55880657225876,15.51,1,11,"cheat"
"85","1",12.78,55,-7.545,0.136800894854586,0.292195309496348,0.508236089905496,15.94,1,12,"cheat"
"86","1",12.81,41,-3.11,0.146918086969391,0.312956555171088,0.579649380371188,16.83,1,18,"cheat"
"87","1",11.88,42,-10.035,0.127139333848185,0.282583621683968,0.468810285168846,15.46,1,16,"cheat"
"88","1",12.83,40,-8.975,0.14454273610765,0.305651672433679,0.462832883895803,14.76,1,7,"cheat"
"89","1",13.19,49,-4.66,0.159642716146861,0.318339100346021,0.463134234355876,13.19,1,8,"cheat"
"90","1",12.46,42,-5.845,0.133461804526139,0.292579777008843,0.425406065194733,12.94,1,8,"cheat"
"91","1",11.81,37,-7.025,0.121353372361883,0.276432141484045,0.517220801156512,15.43,1,10,"cheat"
"92","1",11.32,33,-7.995,0.127722502722503,0.283352556708958,0.370237205737558,10.58,1,8,"cheat"
"93","1",14.6,51,5.6,0.186944838396656,0.355632449058055,0.50859506820823,15.63,1,25,"cheat"
"94","1",13.21,42,-0.98,0.162897447380206,0.319492502883506,0.54552017683325,16.3,1,7,"cheat"
"95","1",14.06,57,-0.76,0.200889630940218,0.373317954632834,0.562662358582131,15.19,1,19,"cheat"
"96","1",11.32,43,-13.05,0.115431153694192,0.261437908496732,0.426255493864511,12,1,5,"cheat"
